"geographic_region","labid.y","fieldid","POINT_X","POINT_Y","SpeciesIDL","SpeciesID_OSU","defecator","commonname","species","genus","family","order","class","phylum","speciessimpleidgroomed.y","idlevel","genusgroup","familygroup","ordergroup","generalgroup","taxasizegroup","best_match_pid.mean","total_reads","rep_reads","spec_reads","p_reads","replicates"
"CA","YOS1026","YOSE_SM_393",280348.8925,4201369.5814,"Lynx rufus","Lynx rufus","Lynx rufus","Northern flying squirrel","Glaucomys sabrinus","Glaucomys","Sciuridae","Rodentia","Mammalia","Chordata","Glaucomys sabrinus","Species","Flying squirrels","Squirrels","Rodents","Mammals","MammalsSmall",98.99,1967,873,1139,0.579054397559736,1
"CA","YOS1026","YOSE_SM_393",280348.8925,4201369.5814,"Lynx rufus","Lynx rufus","Lynx rufus","Long-tailed vole","Microtus longicaudus","Microtus","Cricetidae","Rodentia","Mammalia","Chordata","Microtus longicaudus","Species","Voles","Cricetids","Rodents","Mammals","MammalsSmall",100,1967,873,828,0.420945602440264,1
"CA","YOS1026","YOSE_SM_393",280348.8925,4201369.5814,"Lynx rufus","Lynx rufus","Lynx rufus","Northern flying squirrel","Glaucomys sabrinus","Glaucomys","Sciuridae","Rodentia","Mammalia","Chordata","Glaucomys sabrinus","Species","Flying squirrels","Squirrels","Rodents","Mammals","MammalsSmall",98.99,1967,355,1139,0.579054397559736,1
"CA","YOS1026","YOSE_SM_393",280348.8925,4201369.5814,"Lynx rufus","Lynx rufus","Lynx rufus","Long-tailed vole","Microtus longicaudus","Microtus","Cricetidae","Rodentia","Mammalia","Chordata","Microtus longicaudus","Species","Voles","Cricetids","Rodents","Mammals","MammalsSmall",100,1967,355,828,0.420945602440264,1
"CA","YOS1026","YOSE_SM_393",280348.8925,4201369.5814,"Lynx rufus","Lynx rufus","Lynx rufus","Northern flying squirrel","Glaucomys sabrinus","Glaucomys","Sciuridae","Rodentia","Mammalia","Chordata","Glaucomys sabrinus","Species","Flying squirrels","Squirrels","Rodents","Mammals","MammalsSmall",98.99,1967,739,1139,0.579054397559736,1
"CA","YOS1026","YOSE_SM_393",280348.8925,4201369.5814,"Lynx rufus","Lynx rufus","Lynx rufus","Long-tailed vole","Microtus longicaudus","Microtus","Cricetidae","Rodentia","Mammalia","Chordata","Microtus longicaudus","Species","Voles","Cricetids","Rodents","Mammals","MammalsSmall",100,1967,739,828,0.420945602440264,1
"CA","YOS1027","YOSE_SM_395",280991.0299,4201606.3246,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",99,41887,25311,41887,1,1
"CA","YOS1027","YOSE_SM_395",280991.0299,4201606.3246,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",98,41887,25311,41887,1,1
"CA","YOS1027","YOSE_SM_395",280991.0299,4201606.3246,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",97.98,41887,25311,41887,1,1
"CA","YOS1027","YOSE_SM_395",280991.0299,4201606.3246,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",97.98,41887,4950,41887,1,1
"CA","YOS1027","YOSE_SM_395",280991.0299,4201606.3246,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",98,41887,4950,41887,1,1
"CA","YOS1027","YOSE_SM_395",280991.0299,4201606.3246,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",99,41887,4950,41887,1,1
"CA","YOS1027","YOSE_SM_395",280991.0299,4201606.3246,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",99,41887,11626,41887,1,1
"CA","YOS1027","YOSE_SM_395",280991.0299,4201606.3246,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",98,41887,11626,41887,1,1
"CA","YOS1027","YOSE_SM_395",280991.0299,4201606.3246,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",97.98,41887,11626,41887,1,1
"CA","YOS1028","YOSE_SM_396",282222.2371,4201301.7588,"Puma concolor","Puma concolor","Puma concolor","North American porcupine","Erethizon dorsatum","Erethizon","Erethizontidae","Rodentia","Mammalia","Chordata","Erethizon dorsatum","Species","Porcupines","Porcupines","Rodents","Mammals","MammalsMedium",100,2714,394,2714,1,1
"CA","YOS1028","YOSE_SM_396",282222.2371,4201301.7588,"Puma concolor","Puma concolor","Puma concolor","North American porcupine","Erethizon dorsatum","Erethizon","Erethizontidae","Rodentia","Mammalia","Chordata","Erethizon dorsatum","Species","Porcupines","Porcupines","Rodents","Mammals","MammalsMedium",100,2714,793,2714,1,1
"CA","YOS1028","YOSE_SM_396",282222.2371,4201301.7588,"Puma concolor","Puma concolor","Puma concolor","North American porcupine","Erethizon dorsatum","Erethizon","Erethizontidae","Rodentia","Mammalia","Chordata","Erethizon dorsatum","Species","Porcupines","Porcupines","Rodents","Mammals","MammalsMedium",100,2714,1527,2714,1,1
"CA","YOS1029","YOSE_SM_397",282313.64,4201348.5616,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",99,43633,13084,43633,1,1
"CA","YOS1029","YOSE_SM_397",282313.64,4201348.5616,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",97.98,43633,13084,43633,1,1
"CA","YOS1029","YOSE_SM_397",282313.64,4201348.5616,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",98,43633,13084,43633,1,1
"CA","YOS1029","YOSE_SM_397",282313.64,4201348.5616,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",98,43633,10138,43633,1,1
"CA","YOS1029","YOSE_SM_397",282313.64,4201348.5616,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",97.98,43633,10138,43633,1,1
"CA","YOS1029","YOSE_SM_397",282313.64,4201348.5616,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",99,43633,10138,43633,1,1
"CA","YOS1029","YOSE_SM_397",282313.64,4201348.5616,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",98,43633,20411,43633,1,1
"CA","YOS1029","YOSE_SM_397",282313.64,4201348.5616,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",97.98,43633,20411,43633,1,1
"CA","YOS1029","YOSE_SM_397",282313.64,4201348.5616,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",99,43633,20411,43633,1,1
"CA","YOS1030","YOSE_SM_398",282331.677,4201387.1366,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",95.918,8519,2412,8519,1,1
"CA","YOS1030","YOSE_SM_398",282331.677,4201387.1366,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",96.939,8519,2412,8519,1,1
"CA","YOS1030","YOSE_SM_398",282331.677,4201387.1366,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",95.96,8519,2412,8519,1,1
"CA","YOS1030","YOSE_SM_398",282331.677,4201387.1366,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",96.939,8519,2328,8519,1,1
"CA","YOS1030","YOSE_SM_398",282331.677,4201387.1366,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",95.918,8519,2328,8519,1,1
"CA","YOS1030","YOSE_SM_398",282331.677,4201387.1366,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",95.96,8519,2328,8519,1,1
"CA","YOS1030","YOSE_SM_398",282331.677,4201387.1366,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",95.96,8519,3779,8519,1,1
"CA","YOS1030","YOSE_SM_398",282331.677,4201387.1366,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",96.939,8519,3779,8519,1,1
"CA","YOS1030","YOSE_SM_398",282331.677,4201387.1366,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",95.918,8519,3779,8519,1,1
"CA","YOS1031","YOSE_SM_399",282345.1845,4201354.9413,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",97,8567,3181,8567,1,1
"CA","YOS1031","YOSE_SM_399",282345.1845,4201354.9413,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",99,8567,3181,8567,1,1
"CA","YOS1031","YOSE_SM_399",282345.1845,4201354.9413,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",97,8567,3010,8567,1,1
"CA","YOS1031","YOSE_SM_399",282345.1845,4201354.9413,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",99,8567,3010,8567,1,1
"CA","YOS1031","YOSE_SM_399",282345.1845,4201354.9413,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",99,8567,2376,8567,1,1
"CA","YOS1031","YOSE_SM_399",282345.1845,4201354.9413,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",97,8567,2376,8567,1,1
"CA","YOS1032","YOSE_SM_400",284237.355,4200444.7431,"Martes caurina","Martes caurina","Martes caurina","Bushy-tailed woodrat","Neotoma cinerea","Neotoma","Cricetidae","Rodentia","Mammalia","Chordata","Neotoma cinerea","Species","Woodrats","Cricetids","Rodents","Mammals","MammalsSmall",100,19071,5231,4562,0.239211368045724,1
"CA","YOS1032","YOSE_SM_400",284237.355,4200444.7431,"Martes caurina","Martes caurina","Martes caurina","Yellow-pine chipmunk","Tamias amoenus","Tamias","Sciuridae","Rodentia","Mammalia","Chordata","Tamias amoenus","Species","Chipmunks","Squirrels","Rodents","Mammals","MammalsSmall",100,19071,5231,14509,0.760788631954276,1
"CA","YOS1032","YOSE_SM_400",284237.355,4200444.7431,"Martes caurina","Martes caurina","Martes caurina","Yellow-pine chipmunk","Tamias amoenus","Tamias","Sciuridae","Rodentia","Mammalia","Chordata","Tamias amoenus","Species","Chipmunks","Squirrels","Rodents","Mammals","MammalsSmall",100,19071,5231,14509,0.760788631954276,1
"CA","YOS1032","YOSE_SM_400",284237.355,4200444.7431,"Martes caurina","Martes caurina","Martes caurina","Bushy-tailed woodrat","Neotoma cinerea","Neotoma","Cricetidae","Rodentia","Mammalia","Chordata","Neotoma cinerea","Species","Woodrats","Cricetids","Rodents","Mammals","MammalsSmall",100,19071,8583,4562,0.239211368045724,1
"CA","YOS1032","YOSE_SM_400",284237.355,4200444.7431,"Martes caurina","Martes caurina","Martes caurina","Yellow-pine chipmunk","Tamias amoenus","Tamias","Sciuridae","Rodentia","Mammalia","Chordata","Tamias amoenus","Species","Chipmunks","Squirrels","Rodents","Mammals","MammalsSmall",100,19071,8583,14509,0.760788631954276,1
"CA","YOS1032","YOSE_SM_400",284237.355,4200444.7431,"Martes caurina","Martes caurina","Martes caurina","Yellow-pine chipmunk","Tamias amoenus","Tamias","Sciuridae","Rodentia","Mammalia","Chordata","Tamias amoenus","Species","Chipmunks","Squirrels","Rodents","Mammals","MammalsSmall",100,19071,8583,14509,0.760788631954276,1
"CA","YOS1032","YOSE_SM_400",284237.355,4200444.7431,"Martes caurina","Martes caurina","Martes caurina","Bushy-tailed woodrat","Neotoma cinerea","Neotoma","Cricetidae","Rodentia","Mammalia","Chordata","Neotoma cinerea","Species","Woodrats","Cricetids","Rodents","Mammals","MammalsSmall",100,19071,5257,4562,0.239211368045724,1
"CA","YOS1032","YOSE_SM_400",284237.355,4200444.7431,"Martes caurina","Martes caurina","Martes caurina","Yellow-pine chipmunk","Tamias amoenus","Tamias","Sciuridae","Rodentia","Mammalia","Chordata","Tamias amoenus","Species","Chipmunks","Squirrels","Rodents","Mammals","MammalsSmall",100,19071,5257,14509,0.760788631954276,1
"CA","YOS1032","YOSE_SM_400",284237.355,4200444.7431,"Martes caurina","Martes caurina","Martes caurina","Yellow-pine chipmunk","Tamias amoenus","Tamias","Sciuridae","Rodentia","Mammalia","Chordata","Tamias amoenus","Species","Chipmunks","Squirrels","Rodents","Mammals","MammalsSmall",100,19071,5257,14509,0.760788631954276,1
"CA","YOS1033","YOSE_SM_401",284294.7775,4200398.2538,"Martes caurina","Martes caurina","Martes caurina","Yellow-pine chipmunk","Tamias amoenus","Tamias","Sciuridae","Rodentia","Mammalia","Chordata","Tamias amoenus","Species","Chipmunks","Squirrels","Rodents","Mammals","MammalsSmall",100,45250,12607,45250,1,1
"CA","YOS1033","YOSE_SM_401",284294.7775,4200398.2538,"Martes caurina","Martes caurina","Martes caurina","Yellow-pine chipmunk","Tamias amoenus","Tamias","Sciuridae","Rodentia","Mammalia","Chordata","Tamias amoenus","Species","Chipmunks","Squirrels","Rodents","Mammals","MammalsSmall",100,45250,12607,45250,1,1
"CA","YOS1033","YOSE_SM_401",284294.7775,4200398.2538,"Martes caurina","Martes caurina","Martes caurina","Yellow-pine chipmunk","Tamias amoenus","Tamias","Sciuridae","Rodentia","Mammalia","Chordata","Tamias amoenus","Species","Chipmunks","Squirrels","Rodents","Mammals","MammalsSmall",98.99,45250,12607,45250,1,1
"CA","YOS1033","YOSE_SM_401",284294.7775,4200398.2538,"Martes caurina","Martes caurina","Martes caurina","Yellow-pine chipmunk","Tamias amoenus","Tamias","Sciuridae","Rodentia","Mammalia","Chordata","Tamias amoenus","Species","Chipmunks","Squirrels","Rodents","Mammals","MammalsSmall",100,45250,13977,45250,1,1
"CA","YOS1033","YOSE_SM_401",284294.7775,4200398.2538,"Martes caurina","Martes caurina","Martes caurina","Yellow-pine chipmunk","Tamias amoenus","Tamias","Sciuridae","Rodentia","Mammalia","Chordata","Tamias amoenus","Species","Chipmunks","Squirrels","Rodents","Mammals","MammalsSmall",100,45250,13977,45250,1,1
"CA","YOS1033","YOSE_SM_401",284294.7775,4200398.2538,"Martes caurina","Martes caurina","Martes caurina","Yellow-pine chipmunk","Tamias amoenus","Tamias","Sciuridae","Rodentia","Mammalia","Chordata","Tamias amoenus","Species","Chipmunks","Squirrels","Rodents","Mammals","MammalsSmall",98.99,45250,13977,45250,1,1
"CA","YOS1033","YOSE_SM_401",284294.7775,4200398.2538,"Martes caurina","Martes caurina","Martes caurina","Yellow-pine chipmunk","Tamias amoenus","Tamias","Sciuridae","Rodentia","Mammalia","Chordata","Tamias amoenus","Species","Chipmunks","Squirrels","Rodents","Mammals","MammalsSmall",100,45250,18666,45250,1,1
"CA","YOS1033","YOSE_SM_401",284294.7775,4200398.2538,"Martes caurina","Martes caurina","Martes caurina","Yellow-pine chipmunk","Tamias amoenus","Tamias","Sciuridae","Rodentia","Mammalia","Chordata","Tamias amoenus","Species","Chipmunks","Squirrels","Rodents","Mammals","MammalsSmall",100,45250,18666,45250,1,1
"CA","YOS1033","YOSE_SM_401",284294.7775,4200398.2538,"Martes caurina","Martes caurina","Martes caurina","Yellow-pine chipmunk","Tamias amoenus","Tamias","Sciuridae","Rodentia","Mammalia","Chordata","Tamias amoenus","Species","Chipmunks","Squirrels","Rodents","Mammals","MammalsSmall",98.99,45250,18666,45250,1,1
"CA","YOS1034","YOSE_SM_402",284896.7972,4199975.4104,"Martes caurina","Martes caurina","Martes caurina","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",95.918,4653,1870,4653,1,1
"CA","YOS1034","YOSE_SM_402",284896.7972,4199975.4104,"Martes caurina","Martes caurina","Martes caurina","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",95.918,4653,1526,4653,1,1
"CA","YOS1034","YOSE_SM_402",284896.7972,4199975.4104,"Martes caurina","Martes caurina","Martes caurina","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",95.918,4653,1257,4653,1,1
"CA","YOS1035","YOSE_SM_406",288011.2586,4197472.9597,"Martes caurina","Martes caurina","Martes caurina","Yellow-pine chipmunk","Tamias amoenus","Tamias","Sciuridae","Rodentia","Mammalia","Chordata","Tamias amoenus","Species","Chipmunks","Squirrels","Rodents","Mammals","MammalsSmall",100,21095,5815,21095,1,1
"CA","YOS1035","YOSE_SM_406",288011.2586,4197472.9597,"Martes caurina","Martes caurina","Martes caurina","Yellow-pine chipmunk","Tamias amoenus","Tamias","Sciuridae","Rodentia","Mammalia","Chordata","Tamias amoenus","Species","Chipmunks","Squirrels","Rodents","Mammals","MammalsSmall",100,21095,7873,21095,1,1
"CA","YOS1035","YOSE_SM_406",288011.2586,4197472.9597,"Martes caurina","Martes caurina","Martes caurina","Yellow-pine chipmunk","Tamias amoenus","Tamias","Sciuridae","Rodentia","Mammalia","Chordata","Tamias amoenus","Species","Chipmunks","Squirrels","Rodents","Mammals","MammalsSmall",100,21095,7407,21095,1,1
"CA","YOS1036","YOSE_SM_408",289001.579,4195613.2672,"Martes caurina","Martes caurina","Martes caurina","Bushy-tailed woodrat","Neotoma cinerea","Neotoma","Cricetidae","Rodentia","Mammalia","Chordata","Neotoma cinerea","Species","Woodrats","Cricetids","Rodents","Mammals","MammalsSmall",100,1008,177,1008,1,1
"CA","YOS1036","YOSE_SM_408",289001.579,4195613.2672,"Martes caurina","Martes caurina","Martes caurina","Bushy-tailed woodrat","Neotoma cinerea","Neotoma","Cricetidae","Rodentia","Mammalia","Chordata","Neotoma cinerea","Species","Woodrats","Cricetids","Rodents","Mammals","MammalsSmall",100,1008,278,1008,1,1
"CA","YOS1036","YOSE_SM_408",289001.579,4195613.2672,"Martes caurina","Martes caurina","Martes caurina","Bushy-tailed woodrat","Neotoma cinerea","Neotoma","Cricetidae","Rodentia","Mammalia","Chordata","Neotoma cinerea","Species","Woodrats","Cricetids","Rodents","Mammals","MammalsSmall",100,1008,553,1008,1,1
"CA","YOS1037","YOSE_SM_409",271119.1286,4178914.2137,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",95.918,4628,1483,2767,0.597882454624028,1
"CA","YOS1037","YOSE_SM_409",271119.1286,4178914.2137,"Lynx rufus","Lynx rufus","Lynx rufus","","","Peromyscus","Cricetidae","Rodentia","Mammalia","Chordata","Peromyscus sp.","Genus","Mice","Cricetids","Rodents","Mammals","MammalsSmall",100,4628,1483,1861,0.402117545375972,1
"CA","YOS1037","YOSE_SM_409",271119.1286,4178914.2137,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",95.918,4628,1675,2767,0.597882454624028,1
"CA","YOS1037","YOSE_SM_409",271119.1286,4178914.2137,"Lynx rufus","Lynx rufus","Lynx rufus","","","Peromyscus","Cricetidae","Rodentia","Mammalia","Chordata","Peromyscus sp.","Genus","Mice","Cricetids","Rodents","Mammals","MammalsSmall",100,4628,1675,1861,0.402117545375972,1
"CA","YOS1037","YOSE_SM_409",271119.1286,4178914.2137,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",95.918,4628,1470,2767,0.597882454624028,1
"CA","YOS1037","YOSE_SM_409",271119.1286,4178914.2137,"Lynx rufus","Lynx rufus","Lynx rufus","","","Peromyscus","Cricetidae","Rodentia","Mammalia","Chordata","Peromyscus sp.","Genus","Mice","Cricetids","Rodents","Mammals","MammalsSmall",100,4628,1470,1861,0.402117545375972,1
"CA","YOS1038","YOSE_SM_413",268307.1361,4178565.7056,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",95.96,11556,4364,7202,0.623226029768086,1
"CA","YOS1038","YOSE_SM_413",268307.1361,4178565.7056,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",95.918,11556,4364,7202,0.623226029768086,1
"CA","YOS1038","YOSE_SM_413",268307.1361,4178565.7056,"Lynx rufus","Lynx rufus","Lynx rufus","","","Mergus","Anatidae","Anseriformes","Aves","Chordata","Mergus sp.","Genus","Mergansers","Ducks and geese","Waterfowl","Birds","BirdsMedium",100,11556,4364,4354,0.376773970231914,1
"CA","YOS1038","YOSE_SM_413",268307.1361,4178565.7056,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",95.918,11556,4384,7202,0.623226029768086,1
"CA","YOS1038","YOSE_SM_413",268307.1361,4178565.7056,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",95.96,11556,4384,7202,0.623226029768086,1
"CA","YOS1038","YOSE_SM_413",268307.1361,4178565.7056,"Lynx rufus","Lynx rufus","Lynx rufus","","","Mergus","Anatidae","Anseriformes","Aves","Chordata","Mergus sp.","Genus","Mergansers","Ducks and geese","Waterfowl","Birds","BirdsMedium",100,11556,4384,4354,0.376773970231914,1
"CA","YOS1038","YOSE_SM_413",268307.1361,4178565.7056,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",95.96,11556,2808,7202,0.623226029768086,1
"CA","YOS1038","YOSE_SM_413",268307.1361,4178565.7056,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",95.918,11556,2808,7202,0.623226029768086,1
